"id","file","tree","x","y","phi","phi.left","phi.right","h.dist","dbh","h","v","n.pts","n.pts.red","n.pts.est","n.pts.red.est","partial.occlusion"
1,"1.txt",25,7.69568680980301,15.2281559577229,1.10287014999423,1.09591324129283,1.11051529115787,17.0622507119649,32.561047514542,9.05047714843742,0.370636049060968,88.3333333333333,45,313.797852450879,56.3020191594607,0
1,"1.txt",26,-10.5560928435169,-13.7265524770139,4.05682094726586,4.05192197100184,4.06264921661721,17.3161591738503,21.7455192133544,11.9049671484375,0.204069760355262,71.3333333333333,35.3333333333333,209.56626860768,37.6006527073772,0
1,"1.txt",27,16.5282670874757,5.79661577315702,0.337306610811612,0.330417379773927,0.343290939015178,17.5152619511926,25.2774359056822,10.2768671484375,0.245668504568383,95,46.6666666666667,243.604113139337,43.7077670805327,0
1,"1.txt",28,8.98402779197992,15.6793622858795,1.0504815624864,1.04466499211884,1.05647438773007,18.0708843402948,29.0126831871854,8.62783114843737,0.284266354352823,63.6666666666667,29.6666666666667,279.601498505554,50.1664648209722,0
1,"1.txt",29,-18.3888644593382,2.74924181321125,2.99318597192366,2.98893874824972,2.99699067371399,18.5932454172852,17.1419721946392,11.5323311484374,0.123630179108843,44.3333333333333,25,165.200891004754,29.640558907157,0
1,"1.txt",30,-17.6012217241541,6.52153962427979,2.78675635808624,2.78237929891026,2.79306738664498,18.7706712205819,33.0364800361686,8.26105314843744,0.357437331776456,63.3333333333333,34,318.379698418983,57.1240999272768,1
1,"1.txt",31,-7.88607011939555,-17.2228170157743,4.2829973103145,4.27838691632819,4.28747840287091,18.9424289073123,27.6227530662272,11.7680171484374,0.326246788359173,52.6666666666667,26.6666666666667,266.206441518562,47.7631062599324,1
1,"1.txt",32,-11.1743205460379,-15.4178611623382,4.08523621273067,4.08142272141787,4.08864596676871,19.0414570522798,19.603099087191,11.7656831484374,0.164283094260028,42.3333333333333,25.6666666666667,188.919302801762,33.8961472261884,0
1,"1.txt",33,-12.5488861508948,14.7958700278928,2.27421010111632,2.26836195557231,2.28077427744518,19.4008535017,33.2795212421263,11.1523901484375,0.45377518395113,77.3333333333333,50.3333333333333,320.721939050293,57.5443477902566,0
1,"1.txt",34,-18.2779812799362,-6.62447754487366,3.48929539325442,3.48271172999766,3.49424366974689,19.4414159554613,31.0747968484506,11.2892771484375,0.399469514523415,70.3333333333333,42.3333333333333,299.474533552281,53.7321106379161,0
1,"1.txt",35,-15.1563660010527,-13.0517608138369,3.8525179409975,3.84800478223149,3.85658091187914,20.0016003134105,36.1451129577031,9.01422914843753,0.455385245616414,56.6666666666667,39.6666666666667,348.33826576544,62.499305077842,0
2,"2.txt",1,3.0061180203195,0.842984941789805,0.273401867875913,0.258766776499042,0.306769363950292,3.12209448401216,21.1663528206887,12.9779438437499,0.207140913848772,2136,46,210.348074865087,37.8470495229874,1
2,"2.txt",2,0.326997315919224,-3.32798424431434,4.81035560754522,4.76274074295597,4.86033357526969,3.34404110201627,35.3455174611787,11.6603868437499,0.529690975694827,3689,85.5,351.258509959363,63.2004748811194,0
2,"2.txt",3,2.57802969628079,3.77499495837291,0.97164719544596,0.952102433616525,0.990991429379361,4.57131369955009,25.0516865335531,11.4049098437499,0.261444632869778,1033,35.6666666666667,248.959945017352,44.7943218608265,1
2,"2.txt",4,5.46426342627457,2.71268342690354,0.460780596862821,0.446013850675203,0.482024106369743,6.10058116180938,23.3007703843573,11.6927778437501,0.230704241368412,737.333333333333,51,231.559600028605,41.6635505479511,0
2,"2.txt",5,5.31513031559185,-3.19275820713289,5.74225604090605,5.71806944856113,5.76764832716613,6.20035079680778,30.2233877760992,13.4298418437499,0.434414559732927,1120.33333333333,76,300.355544881097,54.0417172294524,0
2,"2.txt",6,7.71090487976988,-2.5771383813748,5.96063453792221,5.94885165217662,5.97309806518158,8.13017679622874,19.504532516183,12.5965898437501,0.171655747143645,392.666666666667,47.3333333333333,193.833151165865,34.8755883602755,0
2,"2.txt",7,-7.57024478928787,3.33450119243277,2.72668579232699,2.71331709849621,2.74044038766979,8.2722765732985,26.675335319981,10.4203008437501,0.276240326761175,386.666666666667,44.3333333333333,265.095525831649,47.6975294445067,0
2,"2.txt",8,-7.61670897692076,3.32477847410573,2.72994820518336,2.71900683855702,2.74460694767034,8.31121369940431,26.675335319981,8.58660184375,0.239274576401166,399.666666666667,44,265.095525831649,47.6975294445067,1
2,"2.txt",9,8.61935595556659,1.1243658941474,0.129710195771547,0.117222300118746,0.144063338088336,8.69241633898011,32.7532328010706,12.25838584375,0.473483625302044,398,45,325.496769503867,58.5652726457634,0
2,"2.txt",10,-3.11681162296099,8.79940815957595,1.91121327991813,1.89934181451165,1.92157136766132,9.33514454162842,20.1905987985021,11.31058984375,0.168713562733121,598.666666666667,83.6666666666667,200.65117611982,36.1023270801179,0
2,"2.txt",11,6.44015425925515,-7.45934659933071,5.42459177154775,5.41311264489668,5.43693246252564,9.85485940421213,22.3797677075613,11.19346984375,0.205586844895524,330.666666666667,52.6666666666667,222.406812032919,40.0167276770107,0
